"id","name_en","name_pt_BR","name_ja","aliases","source_games","role","element","range","area","power","accuracy","sp","recovery","effects","mastery","tags","teachable","availability"
"justice_kick","Justice Kick","Justice Kick","ジャスティスキック","ジャスティスキック","dawn_dusk | lost_evolution | super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","47","95","17","48","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | melee","false","requires_digixros"
"bifrost","Bifrost","Bifrost","ビフロスト","ビフロスト","dawn_dusk | lost_evolution | super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","47","95","17","48","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"royal_saber","Royal Saber","Royal Saber","ロイヤルセーバー","ロイヤルセーバー","digimon_story_ds | lost_evolution | super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","47","95","17","48","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"agent_fr","Agent FR","Agent FR","アージェントFR","アージェントFR","lost_evolution","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","47","95","17","48","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"phoebus_blow","Phoebus・Blow","Phoebus・Blow","フォイボス・ブロウ","フォイボス・ブロウ","lost_evolution | super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","47","95","17","48","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | melee","false","ready"
"rb_symphony","RB Symphony","RB Symphony","RBシンフォニー","RBシンフォニー","lost_evolution","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","65","90","26","70","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"ufv_saber","UFV Saber","UFV Saber","UFVセイバー","UFVセイバー","lost_evolution","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","65","90","26","70","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"royal_slash","Royal Slash","Royal Slash","ロイヤルスラッシュ","ロイヤルスラッシュ","dawn_dusk | lost_evolution | super_xros_wars","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","light | melee","true","ready"
"invincible_s","Invincible S","Invincible S","インビンシブルS","インビンシブルS","digimon_story_ds | lost_evolution","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","80","90","22","70","[{""type"":""damage""}]","potent","light | melee","true","ready"
"bancho_blade","Bancho Blade","Bancho Blade","バンチョーブレイド","バンチョーブレイド","lost_evolution","striker","light","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","65","90","26","70","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | melee","true","ready"
"kamaitachi","Kamaitachi","Kamaitachi","かまいたち","かまいたち","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","12","100","11","24","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","light | projectile","false","ready"
"petit_twister","Petit Twister","Petit Twister","プチツイスター","プチツイスター","digimon_story_ds | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","27","100","7","24","[{""type"":""damage""}]","swift","light | projectile","false","ready"
"air_cutter","Air Cutter","Air Cutter","エアーカッター","エアーカッター","dawn_dusk | lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","39","100","11","34","[{""type"":""damage""}]","swift","light | projectile","false","ready"
"kasane_kamaitachi","Kasane Kamaitachi","Kasane Kamaitachi","かさねかまいたち","かさねかまいたち","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","24","100","15","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","light | projectile","false","ready"
"juuga_rangeki","Juuga Rangeki","Juuga Rangeki","じゅうがらんげき","じゅうがらんげき","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","39","100","11","34","[{""type"":""damage""}]","swift","light | projectile","true","ready"
"gatling_arm","Gatling Arm","Gatling Arm","ガトリングアーム","ガトリングアーム","digimon_story_ds | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","39","100","11","34","[{""type"":""damage""}]","swift","light | projectile","false","requires_digixros"
"power_shine","Power Shine","Power Shine","パワーシャイン","パワーシャイン","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","39","100","11","34","[{""type"":""damage""}]","swift","light | projectile","false","ready"
"holy_knuckle","Holy Knuckle","Holy Knuckle","ホーリーナックル","ホーリーナックル","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","24","100","15","34","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","efficient","light | projectile","true","ready"
"kofuusatsu","Kofuusatsu","Kofuusatsu","こふうさつ","こふうさつ","digimon_story_ds | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","24","100","15","34","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","efficient","light | projectile","true","ready"
"shine_knuckle","Shine Knuckle","Shine Knuckle","シャインナックル","シャインナックル","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","38","95","20","48","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | projectile","false","ready"
"spiral_r_claw","Spiral R Claw","Spiral R Claw","スパイラルRクロウ","スパイラルRクロウ","dawn_dusk | lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","53","95","16","48","[{""type"":""damage""}]","potent","light | projectile","true","ready"
"aussterben","Aussterben","Aussterben","アウススターべン","アウススターべン","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","53","95","16","48","[{""type"":""damage""}]","potent","light | projectile","false","ready"
"k_fenix","K Fenix","K Fenix","Kフェニックス","Kフェニックス","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","38","95","20","48","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","precise","light | projectile","true","ready"
"gaia_tornado","Gaia Tornado","Gaia Tornado","ガイアトルネード","ガイアトルネード","lost_evolution | super_xros_wars","area_damage","earth","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","53","95","16","48","[{""type"":""damage""}]","potent","earth | projectile","true","ready"
"grey_sword","Grey Sword","Grey Sword","グレイソード","グレイソード","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cone"",""radius"":0,""length"":4}","53","90","29","70","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | projectile","true","ready"
"petit_tornado","Petit Tornado","Petit Tornado","プチトルナト","プチトルナト","lost_evolution","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","12","100","11","24","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","light | projectile","true","ready"
"shogekiha","Shogekiha","Shogekiha","しょうげきは","しょうげきは","dawn_dusk | digimon_story_ds | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","39","100","11","34","[{""type"":""damage""}]","swift","light | projectile","false","requires_digixros"
"asipatravana","Asipatravana","Asipatravana","アシパトラヴァナ","アシパトラヴァナ","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","38","95","20","48","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","precise","light | projectile","true","ready"
"shine_slash","Shine Slash","Shine Slash","シャインスラッシュ","シャインスラッシュ","dawn_dusk | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","53","95","16","48","[{""type"":""damage""}]","potent","light | projectile","true","ready"
"heaven_s_ripper","Heaven's Ripper","Heaven's Ripper","ヘブンズリッパー","ヘブンズリッパー","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","38","95","20","48","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","precise","light | projectile","true","ready"
"chronos_crop","Chronos Crop","Chronos Crop","クロノスクロップ","クロノスクロップ","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","38","95","20","48","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","light | projectile","true","ready"
"high_sonic_voice","High Sonic Voice","High Sonic Voice","ハイソニックボイス","ハイソニックボイス","lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","light | projectile","false","ready"
"spiral_blow","Spiral Blow","Spiral Blow","スパイラルブロー","スパイラルブロー","dawn_dusk | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","22","100","16","34","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","light | projectile","false","requires_digixros"
"holy_slash","Holy Slash","Holy Slash","ホーリースラッシュ","ホーリースラッシュ","dawn_dusk | lost_evolution | super_xros_wars","area_damage","light","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","light | projectile","true","ready"
